frame,t_s,track_id,x1,y1,x2,y2,foot_x,foot_y,team
160091,2668.183345327791,3,1444.3016,415.524,1487.2362,526.3614,1465.7689,526.3614,LHC
160097,2668.283345328241,3,1428.6418,416.42715,1473.8315,527.96875,1451.2367,527.96875,LHC
160103,2668.38334532869,3,1414.8403,418.02795,1461.7822,532.7408,1438.3113,532.7408,LHC
160109,2668.48334532914,3,1400.9973,419.53418,1447.5077,532.95825,1424.2524,532.95825,LHC
160115,2668.583345329589,3,1388.1605,423.1996,1433.0715,536.15894,1410.616,536.15894,LHC
160121,2668.6833453300387,3,1375.7905,421.71606,1420.5134,538.5875,1398.152,538.5875,LHC
160127,2668.7833453304884,3,1362.4167,424.85202,1407.1981,539.98425,1384.8074,539.98425,LHC
160133,2668.883345330938,3,1347.3379,416.38065,1393.0696,544.30096,1370.2037,544.30096,LHC
160139,2668.983345331387,3,1336.1797,424.92938,1381.3394,543.26495,1358.7595,543.26495,LHC
160145,2669.083345331837,3,1321.1843,421.991,1362.445,545.70874,1341.8147,545.70874,LHC
160151,2669.1833453322865,3,1305.3959,429.44135,1348.7003,547.5037,1327.0481,547.5037,LHC
160157,2669.283345332736,3,1288.2354,433.1434,1330.2698,547.5499,1309.2526,547.5499,LHC
160163,2669.3833453331854,3,1269.998,404.5967,1318.1797,554.9452,1294.0889,554.9452,LHC
160169,2669.483345333635,3,1257.9756,460.49414,1306.0474,558.0421,1282.0115,558.0421,LHC
160175,2669.5833453340847,3,1244.4768,436.62683,1289.0818,552.2861,1266.7793,552.2861,LHC
160181,2669.6833453345344,3,1227.3564,437.4962,1271.3228,555.03674,1249.3396,555.03674,LHC
160187,2669.783345334984,3,1211.7515,438.19858,1254.3868,555.94714,1233.0691,555.94714,LHC
160193,2669.883345335433,3,1196.7236,438.96982,1238.5696,559.15796,1217.6466,559.15796,LHC
160199,2669.983345335883,3,1178.7036,439.92508,1221.9568,561.4905,1200.3302,561.4905,LHC
160205,2670.0833453363325,3,1159.7163,439.52692,1204.1831,564.3415,1181.9497,564.3415,LHC
160211,2670.1833453367817,3,1144.5652,441.01822,1189.2632,565.1091,1166.9142,565.1091,LHC
160217,2670.283345337232,3,1131.8943,440.9794,1172.0841,564.48694,1151.9893,564.48694,LHC
160223,2670.383345337681,3,1113.7849,443.071,1155.6487,566.9109,1134.7168,566.9109,LHC
160229,2670.4833453381307,3,1098.9475,442.12946,1137.6213,567.4646,1118.2844,567.4646,LHC
160235,2670.58334533858,3,1079.0442,443.32233,1121.5872,567.65674,1100.3157,567.65674,LHC
160241,2670.683345339029,3,1062.6267,443.37387,1102.5778,570.44995,1082.6023,570.44995,LHC
160247,2670.783345339479,3,1048.2114,443.2013,1085.4207,567.947,1066.816,567.947,LHC
160253,2670.8833453399284,3,1032.5701,444.71915,1068.924,567.74756,1050.7471,567.74756,LHC
160259,2670.983345340378,3,1012.0034,444.76492,1053.23,566.85815,1032.6167,566.85815,LHC
160265,2671.083345340828,3,992.15906,445.8317,1035.7118,567.2694,1013.9354,567.2694,LHC
160271,2671.1833453412773,3,979.98615,448.68906,1021.64996,569.2759,1000.81805,569.2759,LHC
160277,2671.2833453417265,3,959.75446,449.94946,1004.50287,569.0658,982.12866,569.0658,LHC
160283,2671.383345342176,3,942.154,452.00912,988.4317,573.1638,965.29285,573.1638,LHC
160289,2671.483345342626,3,927.0489,455.46442,970.05414,573.49365,948.5515,573.49365,LHC
160295,2671.5833453430755,3,912.32544,456.82202,955.23755,575.8111,933.7815,575.8111,LHC
160301,2671.6833453435247,3,893.8387,457.86194,940.29584,579.77386,917.06726,579.77386,LHC
160307,2671.7833453439744,3,877.1318,461.316,927.94977,583.4104,902.5408,583.4104,LHC
160313,2671.883345344424,3,868.0644,465.41913,915.5687,585.88184,891.8165,585.88184,LHC
160319,2671.9833453448737,3,847.59064,469.89633,903.4913,588.4735,875.54095,588.4735,LHC
160325,2672.083345345323,3,836.6217,479.24414,890.1284,594.362,863.37506,594.362,LHC
160331,2672.1833453457725,3,824.7488,487.8068,886.00305,600.16943,855.3759,600.16943,LHC
160337,2672.283345346222,3,814.8688,477.49774,871.00635,608.0888,842.93756,608.0888,LHC
160343,2672.383345346672,3,799.6315,477.75595,862.18176,616.9075,830.9066,616.9075,LHC
160349,2672.483345347121,3,787.46313,476.01672,857.00256,628.2405,822.23285,628.2405,LHC
160355,2672.5833453475707,3,776.8374,480.73132,854.76965,640.65985,815.8035,640.65985,LHC
160361,2672.6833453480203,3,777.28455,484.7439,854.31354,645.6282,815.7991,645.6282,LHC
160367,2672.78334534847,3,780.0144,487.63257,855.0005,652.84,817.50745,652.84,LHC
160373,2672.883345348919,3,791.6871,490.91766,858.3402,655.5421,825.0137,655.5421,LHC
160379,2672.983345349369,3,798.78937,494.6553,876.70404,658.9862,837.7467,658.9862,LHC
160385,2673.0833453498185,3,811.34033,495.45538,905.9945,667.05945,858.6674,667.05945,LHC
160391,2673.183345350268,3,827.82874,498.64172,911.6383,671.0161,869.7335,671.0161,LHC
160397,2673.2833453507174,3,855.8225,500.4745,919.0871,675.8747,887.45483,675.8747,LHC
160403,2673.383345351167,3,869.3906,503.09412,939.5504,677.9666,904.4705,677.9666,LHC
160409,2673.4833453516167,3,889.2896,504.20508,963.0562,682.3526,926.1729,682.3526,LHC
160415,2673.583345352066,3,912.2503,503.18564,976.66296,683.7516,944.45667,683.7516,LHC
160421,2673.6833453525155,3,935.8669,502.17325,1006.16986,685.8301,971.0184,685.8301,LHC
160427,2673.783345352965,3,956.10974,501.373,1021.3978,689.0499,988.7538,689.0499,LHC
160439,2673.983345353864,3,992.8568,496.73822,1060.9768,681.5466,1026.9167,681.5466,LHC
160445,2674.0833453543137,3,1013.58673,495.02252,1094.4004,685.21783,1053.9935,685.21783,LHC
160451,2674.183345354764,3,1032.7302,495.17203,1099.5414,682.29553,1066.1357,682.29553,LHC
160457,2674.283345355213,3,1046.8575,494.97308,1118.7224,677.3879,1082.79,677.3879,LHC
160463,2674.383345355662,3,1060.1262,491.68167,1131.3973,672.4701,1095.7617,672.4701,LHC
160469,2674.483345356112,3,1073.773,488.64175,1147.9215,661.0764,1110.8472,661.0764,LHC
160475,2674.583345356561,3,1083.2773,485.5818,1159.1292,657.1454,1121.2032,657.1454,LHC
160481,2674.683345357011,3,1091.7576,481.61234,1167.0659,655.0581,1129.4117,655.0581,LHC
160487,2674.7833453574603,3,1098.1753,478.50983,1170.8052,650.1705,1134.4902,650.1705,LHC
160493,2674.88334535791,3,1103.0782,475.12564,1177.3458,643.37646,1140.212,643.37646,LHC
160499,2674.98334535836,3,1106.1128,469.8413,1177.0725,639.4836,1141.5927,639.4836,LHC
160505,2675.0833453588093,3,1112.1223,466.37305,1177.5232,632.66644,1144.8228,632.66644,LHC
160511,2675.1833453592585,3,1116.0347,463.95465,1176.6036,626.8264,1146.3191,626.8264,LHC
160517,2675.283345359708,3,1116.0428,460.26187,1175.5917,622.0021,1145.8173,622.0021,LHC
160523,2675.383345360158,3,1112.9996,456.83142,1181.0999,619.0194,1147.0498,619.0194,LHC
160529,2675.4833453606075,3,1107.8851,453.12067,1180.1902,612.97266,1144.0376,612.97266,LHC
160535,2675.5833453610567,3,1101.7198,450.6969,1179.8384,609.73645,1140.779,609.73645,LHC
160541,2675.6833453615063,3,1098.7139,447.97568,1178.375,605.2291,1138.5444,605.2291,LHC
160547,2675.783345361956,3,1093.9622,445.2727,1174.2894,601.64343,1134.1257,601.64343,LHC
160553,2675.8833453624056,3,1092.2341,443.07227,1167.8372,597.34357,1130.0356,597.34357,LHC
160559,2675.983345362855,3,1090.582,440.8764,1165.006,594.96625,1127.794,594.96625,LHC
160565,2676.0833453633045,3,1088.0693,439.28256,1165.5369,588.9535,1126.8031,588.9535,LHC
160571,2676.183345363754,3,1089.9822,437.91315,1167.5962,585.1222,1128.7892,585.1222,LHC
160577,2676.283345364204,3,1091.9829,434.1265,1171.2378,585.1183,1131.6104,585.1183,LHC
160583,2676.383345364653,3,1097.7003,433.31863,1171.4644,579.28406,1134.5823,579.28406,LHC
160589,2676.4833453651027,3,1104.2948,432.10535,1170.8516,576.4556,1137.5732,576.4556,LHC
160595,2676.5833453655523,3,1109.996,430.81586,1175.4551,573.25635,1142.7256,573.25635,LHC
160601,2676.683345366001,3,1118.0085,429.88376,1179.529,573.626,1148.7688,573.626,LHC
160607,2676.783345366451,3,1118.4644,428.26593,1183.041,575.0156,1150.7527,575.0156,LHC
160613,2676.883345366901,3,1122.9905,427.42047,1184.6577,574.2472,1153.8241,574.2472,LHC
160619,2676.9833453673505,3,1124.4548,426.64984,1186.3584,572.4221,1155.4066,572.4221,LHC
160625,2677.0833453678,3,1128.5494,427.2398,1190.5579,569.4756,1159.5537,569.4756,LHC
160631,2677.1833453682493,3,1135.2083,426.64252,1194.923,570.7632,1165.0657,570.7632,LHC
160637,2677.283345368699,3,1146.1235,427.69098,1198.7612,570.308,1172.4424,570.308,LHC
160643,2677.3833453691486,3,1151.9978,429.73892,1208.903,570.027,1180.4504,570.027,LHC
160649,2677.483345369598,3,1157.5029,434.34915,1217.8723,571.8562,1187.6876,571.8562,LHC
160655,2677.5833453700475,3,1159.4761,439.7884,1223.4431,572.31714,1191.4596,572.31714,LHC
160661,2677.683345370497,3,1160.9222,445.721,1227.7246,572.8478,1194.3235,572.8478,LHC
160667,2677.783345370947,3,1163.6599,446.60568,1232.9636,577.59143,1198.3118,577.59143,LHC
160673,2677.883345371396,3,1167.1396,446.77496,1236.1287,576.48816,1201.6342,576.48816,LHC
160679,2677.9833453718456,3,1171.2059,447.52606,1238.0914,578.9934,1204.6487,578.9934,LHC
160685,2678.0833453722958,3,1158.6862,448.45605,1239.4287,579.32837,1199.0574,579.32837,LHC
160691,2678.183345372745,3,1178.3895,452.30667,1242.9749,583.6852,1210.6821,583.6852,LHC
160697,2678.283345373194,3,1181.2704,456.02847,1246.8762,581.58496,1214.0732,581.58496,LHC
160703,2678.383345373644,3,1183.1077,460.1902,1249.9384,584.7528,1216.523,584.7528,LHC
160709,2678.483345374093,3,1184.8882,463.54037,1252.8752,586.3981,1218.8817,586.3981,LHC
160715,2678.583345374543,3,1187.645,464.8289,1256.6746,586.36926,1222.1598,586.36926,LHC
160721,2678.6833453749923,3,1190.509,465.82947,1259.1704,586.39325,1224.8397,586.39325,LHC
160727,2678.783345375442,3,1192.7793,466.69666,1261.224,587.2261,1227.0017,587.2261,LHC
160733,2678.883345375892,3,1194.2231,467.03613,1263.4062,588.7938,1228.8147,588.7938,LHC
160739,2678.9833453763413,3,1195.5413,467.36636,1265.2747,589.536,1230.408,589.536,LHC
160745,2679.0833453767905,3,1196.9125,467.40884,1267.1531,590.47034,1232.0327,590.47034,LHC
160751,2679.18334537724,3,1198.4209,467.85526,1269.8727,589.54407,1234.1467,589.54407,LHC
160757,2679.28334537769,3,1199.7345,467.60843,1270.849,588.4591,1235.2917,588.4591,LHC
160763,2679.383345378139,3,1200.2782,467.5262,1271.6987,588.8529,1235.9885,588.8529,LHC
160769,2679.4833453785886,3,1201.0074,467.10745,1272.727,587.64795,1236.8672,587.64795,LHC
160775,2679.5833453790383,3,1202.1154,467.26895,1273.7251,587.8196,1237.9202,587.8196,LHC
160781,2679.683345379488,3,1202.404,466.874,1275.1807,588.9596,1238.7924,588.9596,LHC
160787,2679.783345379937,3,1202.6775,467.21887,1275.6567,589.3329,1239.1671,589.3329,LHC
160793,2679.883345380387,3,1202.7507,467.49655,1276.0931,589.90027,1239.4219,589.90027,LHC
160799,2679.9833453808365,3,1203.8677,467.7888,1276.8702,590.9812,1240.3689,590.9812,LHC
160805,2680.083345381286,3,1204.7632,467.6369,1276.8218,591.1754,1240.7925,591.1754,LHC
160811,2680.1833453817358,3,1204.9475,467.38083,1277.5294,592.0033,1241.2385,592.0033,LHC
160817,2680.283345382185,3,1205.0349,467.2403,1277.4496,592.30347,1241.2422,592.30347,LHC
160823,2680.3833453826346,3,1204.971,467.5547,1277.9329,591.5107,1241.4519,591.5107,LHC
160829,2680.4833453830843,3,1205.3033,467.9167,1278.5721,591.33527,1241.9377,591.33527,LHC
160835,2680.583345383533,3,1206.8501,468.0515,1278.4016,591.173,1242.6259,591.173,LHC
160841,2680.683345383983,3,1207.7957,468.55692,1278.2095,590.6655,1243.0026,590.6655,LHC
160847,2680.783345384433,3,1207.9299,468.18463,1278.6782,590.8417,1243.3041,590.8417,LHC
160853,2680.8833453848824,3,1209.8857,467.9646,1279.0641,590.72687,1244.4749,590.72687,LHC
160859,2680.983345385332,3,1210.7372,468.0522,1281.1737,590.3342,1245.9554,590.3342,LHC
160865,2681.0833453857813,3,1211.0483,467.7584,1282.2234,590.646,1246.6359,590.646,LHC
160871,2681.183345386231,3,1211.8137,468.60617,1281.9309,591.05286,1246.8723,591.05286,LHC
160877,2681.2833453866806,3,1211.6187,469.15118,1281.9768,590.5609,1246.7977,590.5609,LHC
160883,2681.38334538713,3,1211.8235,469.17432,1282.5894,591.22406,1247.2064,591.22406,LHC
160889,2681.4833453875794,3,1212.0618,469.21802,1283.5303,591.5515,1247.796,591.5515,LHC
160895,2681.583345388029,3,1212.8389,469.3831,1284.0642,591.8699,1248.4515,591.8699,LHC
160901,2681.6833453884788,3,1213.0535,469.3961,1284.2751,591.65894,1248.6643,591.65894,LHC
160907,2681.783345388928,3,1212.9601,469.46167,1284.5715,591.69366,1248.7659,591.69366,LHC
160913,2681.8833453893776,3,1213.1003,469.4226,1284.8085,592.04266,1248.9543,592.04266,LHC
160919,2681.9833453898277,3,1213.186,469.50165,1285.175,592.29065,1249.1805,592.29065,LHC
160925,2682.0833453902765,3,1212.5548,469.60138,1284.9734,592.5816,1248.7642,592.5816,LHC
160931,2682.183345390726,3,1212.6018,469.38556,1285.1406,593.32874,1248.8712,593.32874,LHC
160937,2682.283345391176,3,1212.3962,469.68915,1285.1067,592.5487,1248.7515,592.5487,LHC
160943,2682.3833453916254,3,1212.0637,469.70215,1285.0719,592.93964,1248.5679,592.93964,LHC
160949,2682.4833453920746,3,1211.8306,469.82346,1285.0557,593.02563,1248.4431,593.02563,LHC
160955,2682.5833453925243,3,1211.831,469.7123,1285.1548,591.98596,1248.4929,591.98596,LHC
160961,2682.683345392974,3,1212.0677,469.64456,1285.1914,592.32227,1248.6296,592.32227,LHC
160967,2682.783345393424,3,1212.0132,469.7156,1285.0808,591.8966,1248.547,591.8966,LHC
160973,2682.883345393873,3,1212.1494,469.80438,1285.1206,592.4462,1248.635,592.4462,LHC
160979,2682.9833453943224,3,1212.3827,469.5271,1284.9829,592.35974,1248.6829,592.35974,LHC
160985,2683.083345394772,3,1212.3812,469.64612,1285.2341,592.5762,1248.8076,592.5762,LHC
160991,2683.1833453952217,3,1212.2441,469.58817,1284.9521,592.54126,1248.5981,592.54126,LHC
160997,2683.283345395671,3,1212.7856,469.57837,1284.9702,592.8677,1248.8779,592.8677,LHC
161003,2683.3833453961206,3,1213.2346,469.5759,1285.0323,592.85,1249.1335,592.85,LHC
161009,2683.4833453965703,3,1214.1171,469.83774,1285.2704,592.8408,1249.6937,592.8408,LHC
161015,2683.58334539702,3,1214.5237,469.95767,1286.7964,592.6964,1250.66,592.6964,LHC
161021,2683.683345397469,3,1215.6147,470.38513,1287.6772,591.81976,1251.646,591.81976,LHC
161027,2683.7833453979188,3,1217.0172,470.53354,1287.974,592.8426,1252.4956,592.8426,LHC
161033,2683.8833453983684,3,1218.6323,470.99185,1289.5762,592.7777,1254.1042,592.7777,LHC
161039,2683.983345398818,3,1220.0908,472.03198,1291.3064,592.56165,1255.6986,592.56165,LHC
161045,2684.0833453992677,3,1220.7798,472.19888,1294.1174,593.4502,1257.4486,593.4502,LHC
161051,2684.183345399717,3,1224.8859,472.77292,1295.6305,593.66473,1260.2582,593.66473,LHC
161057,2684.2833454001666,3,1227.2882,471.3328,1297.868,594.1875,1262.5781,594.1875,LHC
161063,2684.383345400616,3,1231.894,469.3342,1301.0878,592.8163,1266.491,592.8163,LHC
161069,2684.483345401065,3,1237.2517,467.34512,1306.3165,600.8329,1271.7842,600.8329,LHC
161075,2684.583345401515,3,1242.6492,468.02206,1311.6139,598.9286,1277.1316,598.9286,LHC
161081,2684.6833454019647,3,1249.6243,468.9407,1318.0193,599.33514,1283.8218,599.33514,LHC
161087,2684.7833454024144,3,1257.2242,470.46497,1320.7399,602.0592,1288.982,602.0592,LHC
161093,2684.883345402864,3,1260.6987,471.50995,1330.5227,603.1192,1295.6107,603.1192,LHC
161099,2684.9833454033133,3,1260.2412,475.9564,1346.8762,604.2633,1303.5587,604.2633,LHC
161105,2685.083345403763,3,1271.5757,481.47162,1363.9199,608.91046,1317.7478,608.91046,LHC
161111,2685.183345404212,3,1283.7126,483.93805,1371.1018,613.6267,1327.4072,613.6267,LHC
161117,2685.2833454046618,3,1288.4558,484.8725,1391.876,619.2524,1340.1659,619.2524,LHC
161123,2685.3833454051114,3,1290.7498,484.8468,1395.1626,621.80237,1342.9562,621.80237,LHC
161129,2685.483345405561,3,1292.0752,486.41412,1395.9751,625.0019,1344.0251,625.0019,LHC
161135,2685.5833454060103,3,1295.9147,491.7031,1398.601,629.0531,1347.2578,629.0531,LHC
161141,2685.68334540646,3,1303.0339,494.54358,1401.3892,634.7123,1352.2115,634.7123,LHC
161147,2685.7833454069096,3,1307.0803,496.07184,1401.7527,638.4555,1354.4165,638.4555,LHC
161153,2685.8833454073592,3,1296.6564,496.67175,1405.6906,639.3302,1351.1735,639.3302,LHC
161159,2685.9833454078084,3,1291.2117,496.60538,1400.5566,648.9491,1345.8842,648.9491,LHC
161165,2686.083345408258,3,1280.117,493.41824,1368.2405,656.7711,1324.1787,656.7711,LHC
161171,2686.183345408708,3,1258.9402,490.68585,1356.7284,663.02655,1307.8342,663.02655,LHC
161177,2686.2833454091574,3,1257.6809,496.82373,1348.9482,669.811,1303.3146,669.811,LHC
161183,2686.3833454096066,3,1220.0935,506.74942,1329.0468,672.031,1274.5701,672.031,LHC
161189,2686.483345410056,3,1192.4268,510.77283,1327.2242,679.2035,1259.8254,679.2035,LHC
161195,2686.583345410506,3,1166.619,517.0187,1312.973,682.3552,1239.796,682.3552,LHC
161201,2686.683345410956,3,1147.489,517.98486,1271.573,684.42737,1209.531,684.42737,LHC
161207,2686.7833454114048,3,1129.1113,518.8629,1226.508,690.6946,1177.8097,690.6946,LHC
161213,2686.8833454118544,3,1103.6375,519.36914,1186.5275,695.98114,1145.0825,695.98114,LHC
161219,2686.983345412304,3,1080.0354,527.37476,1159.0405,703.0718,1119.538,703.0718,LHC
161225,2687.0833454127537,3,1052.3428,530.69,1131.0815,705.6828,1091.7122,705.6828,LHC
161231,2687.183345413203,3,1022.8299,534.21277,1106.3708,703.9997,1064.6003,703.9997,LHC
161237,2687.283345413653,3,994.33026,543.47003,1082.7532,700.87573,1038.5417,700.87573,LHC
161243,2687.383345414102,3,977.27405,548.4003,1072.3405,698.35474,1024.8073,698.35474,LHC
161249,2687.483345414552,3,952.49243,552.34863,1056.9904,706.9975,1004.7414,706.9975,LHC
161255,2687.583345415001,3,952.4165,562.3533,1051.2872,707.7314,1001.85187,707.7314,LHC
161261,2687.6833454154507,3,953.0982,568.0505,1056.0508,733.52747,1004.57446,733.52747,LHC
161267,2687.7833454159004,3,984.37665,570.5968,1067.4187,728.6051,1025.8977,728.6051,LHC
161273,2687.8833454163496,3,982.13525,565.0414,1084.7267,728.39954,1033.4309,728.39954,LHC
161279,2687.9833454167992,3,987.5973,561.905,1105.791,733.1489,1046.6941,733.1489,LHC
161285,2688.083345417249,3,1031.3135,556.0851,1126.6621,734.21655,1078.9878,734.21655,LHC
161291,2688.1833454176985,3,1069.9546,553.4075,1150.9788,739.16846,1110.4667,739.16846,LHC
161297,2688.283345418148,3,1074.2289,558.1675,1191.6226,731.2648,1132.9258,731.2648,LHC
161303,2688.3833454185974,3,1073.5597,559.27686,1220.353,736.7328,1146.9563,736.7328,LHC
161309,2688.483345419047,3,1131.251,564.2971,1245.4413,731.95264,1188.3462,731.95264,LHC
161315,2688.5833454194967,3,1158.2935,571.10974,1275.168,733.177,1216.7307,733.177,LHC
161321,2688.683345419946,3,1199.2476,575.8643,1293.3687,733.4508,1246.3081,733.4508,LHC
161327,2688.783345420396,3,1221.4846,583.5482,1319.82,730.99854,1270.6523,730.99854,LHC
161333,2688.883345420845,3,1252.6454,586.34546,1353.5032,724.4796,1303.0742,724.4796,LHC
161339,2688.983345421295,3,1290.3254,585.9348,1375.06,717.40515,1332.6927,717.40515,LHC
161345,2689.083345421744,3,1315.4236,576.0339,1413.0635,711.94775,1364.2435,711.94775,LHC
161351,2689.1833454221937,3,1370.6277,567.4206,1453.9617,711.8174,1412.2947,711.8174,LHC
161357,2689.2833454226434,3,1409.6049,572.8454,1495.8508,718.94977,1452.7278,718.94977,LHC
161363,2689.383345423093,3,1421.3661,574.13965,1527.2296,725.0812,1474.2979,725.0812,LHC
159473,2657.883345281489,4,1032.4128,368.29916,1072.0325,476.92648,1052.2227,476.92648,HCAP
159479,2657.9833452819385,4,1032.0359,372.80338,1066.4359,472.6971,1049.2358,472.6971,HCAP
159503,2658.3833452837366,4,1026.6763,369.7035,1074.0991,464.56805,1050.3877,464.56805,HCAP
159509,2658.4833452841863,4,1035.5913,361.6823,1075.6548,462.03174,1055.623,462.03174,HCAP
159515,2658.5833452846355,4,1045.1921,358.2704,1083.9877,461.30017,1064.5898,461.30017,HCAP
159521,2658.683345285085,4,1056.7203,357.3273,1095.742,452.9231,1076.2312,452.9231,HCAP
159527,2658.783345285535,4,1064.9595,355.4414,1108.588,490.07794,1086.7737,490.07794,HCAP
159533,2658.8833452859844,4,1043.5845,382.5922,1091.7922,489.04916,1067.6884,489.04916,HCAP
159539,2658.9833452864336,4,1025.9841,378.26477,1074.6492,483.99115,1050.3167,483.99115,HCAP
159545,2659.0833452868837,4,1007.53143,376.62442,1059.0398,479.2013,1033.2856,479.2013,HCAP
159551,2659.183345287333,4,994.19806,376.03848,1041.2144,463.6008,1017.7062,463.6008,HCAP
159557,2659.2833452877826,4,979.6675,373.8326,1023.8435,449.03128,1001.7555,449.03128,HCAP
159563,2659.383345288232,4,963.77344,371.75555,1004.53656,447.05685,984.155,447.05685,HCAP
159569,2659.483345288681,4,949.9059,371.47348,985.72,453.2849,967.8129,453.2849,HCAP
159575,2659.583345289131,4,934.9824,369.65332,972.48987,471.37738,953.73615,471.37738,HCAP
159581,2659.6833452895803,4,914.6763,364.1891,957.6354,470.78934,936.1558,470.78934,HCAP
159587,2659.78334529003,4,904.2376,368.7042,943.10394,469.01495,923.6708,469.01495,HCAP
159593,2659.88334529048,4,898.0215,371.8741,928.91077,467.51376,913.4661,467.51376,HCAP
159599,2659.9833452909293,4,885.3891,406.89844,915.6634,465.32098,900.52625,465.32098,HCAP
159605,2660.0833452913785,4,871.34753,398.8397,905.03735,462.4227,888.19244,462.4227,HCAP
159623,2660.3833452927274,4,830.03516,371.09518,867.16064,453.09302,848.5979,453.09302,HCAP
159629,2660.4833452931766,4,823.914,344.04834,863.58417,454.6922,843.7491,454.6922,HCAP
159635,2660.5833452936263,4,819.9507,377.45682,851.20605,457.7612,835.57837,457.7612,HCAP
159641,2660.683345294076,4,817.10504,386.58966,846.0203,460.02905,831.5627,460.02905,HCAP
159647,2660.7833452945256,4,808.1299,381.52246,834.1206,460.8,821.12524,460.8,HCAP
159653,2660.883345294975,4,793.6551,379.19714,826.2605,457.91666,809.95776,457.91666,HCAP
159659,2660.9833452954244,4,790.95044,381.0185,821.51917,456.2906,806.2348,456.2906,HCAP
159665,2661.083345295874,4,780.8846,378.07556,812.2542,453.7276,796.5694,453.7276,HCAP
159671,2661.183345296324,4,772.5002,376.6958,808.1435,448.71454,790.32184,448.71454,HCAP
159677,2661.283345296773,4,765.0939,377.23444,797.55493,449.27838,781.3244,449.27838,HCAP
159683,2661.3833452972226,4,758.9862,376.25427,792.66736,447.4001,775.8268,447.4001,HCAP
159689,2661.4833452976723,4,755.8211,377.01398,787.7752,444.85876,771.79816,444.85876,HCAP
159695,2661.583345298122,4,752.5414,374.5266,782.1217,445.3053,767.33154,445.3053,HCAP
159701,2661.683345298571,4,746.0741,372.2624,772.7481,444.01117,759.41113,444.01117,HCAP
159707,2661.7833452990208,4,737.89246,371.3778,765.3357,444.60278,751.6141,444.60278,HCAP
159713,2661.8833452994704,4,731.34717,373.28986,755.18945,442.88898,743.2683,442.88898,HCAP
159719,2661.98334529992,4,722.29675,373.48837,749.7029,441.02664,735.9998,441.02664,HCAP
159725,2662.0833453003693,4,710.9977,371.01147,773.4059,441.90338,742.2018,441.90338,HCAP
159731,2662.183345300819,4,708.42096,370.02008,764.44684,441.34387,736.4339,441.34387,HCAP
159737,2662.2833453012686,4,707.5432,371.79245,756.6752,440.7496,732.1092,440.7496,HCAP
159743,2662.383345301718,4,709.5409,371.9751,746.2299,441.97467,727.8854,441.97467,HCAP
159479,2657.9833452819385,24,1063.5671,564.79504,1203.3652,741.7167,1133.4662,741.7167,HCAP
159485,2658.083345282388,24,1040.9362,557.33167,1152.1035,729.41675,1096.5198,729.41675,HCAP
159491,2658.1833452828373,24,1000.0481,547.5332,1148.373,720.3499,1074.2106,720.3499,HCAP
159497,2658.283345283287,24,986.8222,533.97516,1129.6211,699.7504,1058.2217,699.7504,HCAP
159503,2658.3833452837366,24,995.01965,522.89813,1087.2198,678.67444,1041.1198,678.67444,HCAP
159509,2658.4833452841863,24,990.51215,498.72412,1103.8904,672.6895,1047.2013,672.6895,HCAP
159515,2658.5833452846355,24,971.79297,493.76852,1111.362,659.1543,1041.5775,659.1543,HCAP
159521,2658.683345285085,24,986.14984,490.99283,1104.7664,640.38416,1045.4581,640.38416,HCAP
159527,2658.783345285535,24,994.69434,481.28842,1078.6514,614.7366,1036.6729,614.7366,HCAP
159533,2658.8833452859844,24,990.2144,471.2124,1067.6069,602.5751,1028.9106,602.5751,HCAP
159539,2658.9833452864336,24,967.91565,458.02725,1068.7332,590.2538,1018.3244,590.2538,HCAP
159545,2659.0833452868837,24,965.4324,448.13232,1062.5189,580.643,1013.97565,580.643,HCAP
159551,2659.183345287333,24,964.8424,438.4151,1052.3668,565.81946,1008.6046,565.81946,HCAP
159557,2659.2833452877826,24,955.899,428.19818,1044.169,559.49695,1000.03394,559.49695,HCAP
159563,2659.383345288232,24,952.69006,437.96954,1041.6877,547.87177,997.1889,547.87177,HCAP
159569,2659.483345288681,24,956.0634,417.63593,1042.2207,538.3502,999.1421,538.3502,HCAP
159575,2659.583345289131,24,965.13684,410.3887,1047.8711,528.20483,1006.50397,528.20483,HCAP
159581,2659.6833452895803,24,981.9591,403.88095,1056.9543,518.0839,1019.4567,518.0839,HCAP
159587,2659.78334529003,24,990.96216,398.45892,1063.7385,510.30927,1027.3503,510.30927,HCAP
159593,2659.88334529048,24,999.9441,389.4035,1072.2828,508.46655,1036.1135,508.46655,HCAP
159599,2659.9833452909293,24,1010.42444,385.1216,1078.0908,499.92426,1044.2576,499.92426,HCAP
159605,2660.0833452913785,24,1016.76624,380.01984,1078.2222,490.57123,1047.4941,490.57123,HCAP
159611,2660.183345291828,24,1022.30365,373.86145,1077.1108,483.92038,1049.7073,483.92038,HCAP
159617,2660.2833452922778,24,1019.1795,369.29315,1077.2942,478.2257,1048.2368,478.2257,HCAP
159623,2660.3833452927274,24,1017.51086,365.67728,1070.5273,469.37613,1044.019,469.37613,HCAP
159629,2660.4833452931766,24,1005.28546,366.12845,1057.0742,466.6768,1031.1798,466.6768,HCAP
159635,2660.5833452936263,24,1010.8699,372.97568,1056.4246,466.0568,1033.6472,466.0568,HCAP
159641,2660.683345294076,24,1015.91986,380.26144,1052.9841,465.04056,1034.452,465.04056,HCAP
