t_s,period,team,number,name,rx,ry
2659.78,2,HCAP,,,7.72,13.08
2659.78,2,LHC,,,15.47,5.91
2659.88,2,HCAP,,,4.59,20.74
2659.88,2,HCAP,,,13.26,5.63
2659.88,2,HCAP,,,20.61,2.66
2659.88,2,HCAP,,,10.12,7.32
2659.88,2,LHC,,,15.93,5.39
2659.88,2,HCAP,,,7.7,12.9
2659.88,2,LHC,,,13.53,4.25
2659.98,2,HCAP,,,6.1,18.46
2659.98,2,HCAP,,,13.43,5.42
2659.98,2,HCAP,,,20.62,2.51
2659.98,2,LHC,,,16.1,5.44
2659.98,2,HCAP,,,10.46,6.92
2659.98,2,HCAP,,,7.72,12.62
2659.98,2,LHC,,,13.07,5.14
2660.08,2,HCAP,,,8.03,16.89
2660.08,2,HCAP,,,15.32,3.77
2660.08,2,HCAP,,,11.86,5.81
2660.08,2,LHC,,,18.35,3.59
2660.08,2,LHC,,,15.28,3.07
2660.08,2,HCAP,,,22.7,0.39
2660.08,2,HCAP,,,8.39,12.37
2660.08,2,HCAP,,,8.44,12.31
2660.18,2,HCAP,,,9.08,15.18
2660.18,2,HCAP,,,15.51,3.55
2660.18,2,HCAP,,,22.69,0.31
2660.18,2,HCAP,,,8.55,11.84
2660.18,2,HCAP,,,12.23,5.45
2660.18,2,LHC,,,15.4,3.04
2660.28,2,HCAP,,,9.84,13.87
2660.28,2,HCAP,,,15.86,3.1
2660.28,2,LHC,,,15.6,2.9
2660.28,2,HCAP,,,12.35,5.39
2660.28,2,HCAP,,,22.63,0.32
2660.38,2,HCAP,,,10.86,12.05
2660.38,2,HCAP,,,15.92,3.09
2660.38,2,LHC,,,15.67,2.89
2660.38,2,HCAP,,,22.56,0.07
2660.38,2,HCAP,,,8.82,10.96
2660.38,2,HCAP,,,14.23,2.82
2660.48,2,HCAP,,,8.52,11.29
2660.48,2,HCAP,,,15.62,3.64
2660.48,2,LHC,,,15.47,3.28
2660.48,2,HCAP,,,12.26,6.57
2660.48,2,HCAP,,,10.91,11.66
2660.58,2,HCAP,,,11.03,11.51
2660.58,2,HCAP,77.0,Davidsson Alexander,18.54,4.26
2660.58,2,HCAP,,,7.96,11.95
2660.58,2,LHC,,,15.04,4.08
2660.68,2,LHC,,,13.49,30.59
2660.68,2,HCAP,,,11.17,11.31
2660.68,2,HCAP,,,7.57,12.43
2660.68,2,HCAP,77.0,Davidsson Alexander,18.14,5.03
2660.68,2,LHC,,,14.75,4.66
2660.78,2,LHC,,,14.2,28.78
2660.78,2,HCAP,,,11.61,10.64
2660.78,2,HCAP,,,7.24,12.69
2660.78,2,HCAP,,,17.41,3.05
2660.78,2,HCAP,77.0,Davidsson Alexander,18.43,4.84
2660.88,2,LHC,,,14.91,27.03
2660.88,2,LHC,,,25.42,6.82
2660.88,2,HCAP,,,12.04,9.97
2660.88,2,HCAP,,,7.4,12.24
2660.88,2,HCAP,,,17.66,2.9
2660.88,2,HCAP,77.0,Davidsson Alexander,18.76,4.44
2660.88,2,LHC,,,20.73,1.96
2660.88,2,HCAP,,,11.42,7.94
2660.98,2,LHC,,,15.08,26.87
2660.98,2,HCAP,,,7.54,11.97
2660.98,2,LHC,,,25.47,6.76
2660.98,2,HCAP,,,12.42,9.38
2660.98,2,HCAP,,,17.88,2.81
2660.98,2,LHC,,,20.66,2.0
2660.98,2,HCAP,77.0,Davidsson Alexander,19.03,4.4
2661.08,2,LHC,,,15.86,24.77
2661.08,2,LHC,,,25.59,6.41
2661.08,2,HCAP,,,13.07,8.47
2661.08,2,HCAP,,,7.69,11.58
2661.08,2,LHC,,,20.79,1.56
2661.08,2,HCAP,77.0,Davidsson Alexander,19.38,3.94
2661.18,2,LHC,,,16.25,23.91
2661.18,2,LHC,,,25.7,6.14
2661.18,2,HCAP,,,13.47,7.87
2661.18,2,HCAP,,,8.2,10.74
2661.18,2,HCAP,,,11.43,7.96
2661.18,2,HCAP,77.0,Davidsson Alexander,19.44,4.45
2661.18,2,LHC,,,19.83,3.6
2661.28,2,LHC,,,16.69,22.98
2661.28,2,LHC,,,25.84,5.74
2661.28,2,HCAP,,,7.95,10.92
2661.28,2,HCAP,,,13.78,7.46
2661.28,2,HCAP,,,11.43,7.99
2661.28,2,LHC,,,20.68,1.57
2661.28,2,HCAP,77.0,Davidsson Alexander,19.58,4.52
2661.38,2,LHC,,,17.56,20.79
2661.38,2,LHC,,,25.98,5.2
2661.38,2,HCAP,,,8.08,10.65
2661.38,2,HCAP,,,14.17,6.98
2661.38,2,LHC,,,20.69,1.42
2661.38,2,HCAP,77.0,Davidsson Alexander,19.73,4.63
2661.48,2,LHC,,,17.92,20.35
2661.48,2,LHC,,,26.08,4.92
2661.48,2,LHC,,,20.66,1.39
2661.48,2,HCAP,,,14.62,6.41
2661.48,2,HCAP,77.0,Davidsson Alexander,20.0,4.45
2661.48,2,HCAP,,,8.32,10.25
2661.58,2,LHC,,,17.99,21.32
2661.58,2,HCAP,,,15.02,6.38
2661.58,2,LHC,,,27.59,4.83
2661.58,2,LHC,,,21.38,1.0
2661.58,2,HCAP,,,9.59,9.29
2661.58,2,HCAP,77.0,Davidsson Alexander,20.89,4.32
2661.58,2,HCAP,,,7.98,11.15
2661.68,2,LHC,,,18.61,20.03
2661.68,2,LHC,,,27.78,4.49
2661.68,2,HCAP,,,15.31,6.12
2661.68,2,LHC,,,19.98,1.87
2661.68,2,LHC,,,21.51,0.59
2661.68,2,HCAP,,,9.37,9.46
2661.68,2,HCAP,,,7.98,10.99
2661.68,2,HCAP,77.0,Davidsson Alexander,21.1,4.34
2661.78,2,LHC,,,18.87,19.8
2661.78,2,LHC,,,27.95,4.4
2661.78,2,HCAP,,,15.75,5.6
2661.78,2,HCAP,,,21.08,2.94
2661.78,2,LHC,,,21.35,0.8
2661.78,2,LHC,,,20.15,1.85
2661.78,2,HCAP,77.0,Davidsson Alexander,21.35,4.25
2661.78,2,HCAP,,,7.76,11.17
2661.78,2,HCAP,,,9.51,9.12
2661.78,2,HCAP,,,11.31,8.56
2661.88,2,LHC,,,19.06,19.89
2661.88,2,HCAP,,,21.21,2.41
2661.88,2,HCAP,,,16.05,5.33
2661.88,2,LHC,,,21.23,0.9
2661.88,2,LHC,,,28.1,4.18
2661.88,2,LHC,,,20.5,1.5
2661.88,2,HCAP,,,7.81,10.95
2661.88,2,HCAP,,,9.05,9.68
2661.88,2,HCAP,77.0,Davidsson Alexander,21.84,3.75
2661.98,2,LHC,,,19.39,19.51
2661.98,2,HCAP,,,21.15,2.43
2661.98,2,HCAP,,,16.37,5.06
2661.98,2,HCAP,,,8.61,10.14
2661.98,2,LHC,,,20.78,1.27
2661.98,2,HCAP,,,7.9,10.69
2661.98,2,LHC,,,21.27,0.67
2661.98,2,LHC,,,27.21,-0.32
2661.98,2,HCAP,,,11.21,8.7
2661.98,2,LHC,,,28.19,4.25
2661.98,2,HCAP,77.0,Davidsson Alexander,22.02,3.89
2662.08,2,LHC,,,19.78,19.02
2662.08,2,HCAP,,,20.94,2.84
2662.08,2,HCAP,,,16.64,4.82
2662.08,2,LHC,,,20.98,1.23
2662.08,2,LHC,,,27.22,-0.41
2662.08,2,HCAP,,,8.37,10.37
2662.08,2,HCAP,77.0,Davidsson Alexander,22.22,3.87
2662.08,2,HCAP,,,11.16,8.77
2662.08,2,HCAP,,,7.91,10.79
2662.18,2,LHC,,,19.95,19.22
2662.18,2,HCAP,,,7.87,10.74
2662.18,2,HCAP,,,21.13,2.39
2662.18,2,HCAP,,,16.96,4.51
2662.18,2,LHC,,,21.23,0.49
2662.18,2,HCAP,77.0,Davidsson Alexander,22.49,3.84
2662.18,2,HCAP,,,11.19,8.69
2662.18,2,LHC,,,27.06,0.13
2662.28,2,LHC,,,20.67,17.53
2662.28,2,HCAP,,,7.86,10.68
2662.28,2,HCAP,,,21.16,2.23
2662.28,2,HCAP,77.0,Davidsson Alexander,22.84,3.62
2662.28,2,LHC,,,21.19,0.41
2662.28,2,HCAP,,,11.18,8.65
2662.28,2,LHC,,,26.97,0.28
2662.28,2,HCAP,,,17.2,4.2
2662.38,2,LHC,,,21.11,16.83
2662.38,2,HCAP,,,7.63,10.94
2662.38,2,LHC,,,21.13,0.4
2662.38,2,HCAP,,,19.5,1.25
2662.38,2,LHC,,,26.86,0.39
2662.38,2,HCAP,,,21.39,1.81
2662.38,2,HCAP,,,11.18,8.65
2662.38,2,HCAP,,,17.51,4.19
2662.38,2,HCAP,77.0,Davidsson Alexander,23.18,3.46
2662.48,2,LHC,,,21.3,16.93
2662.48,2,LHC,,,21.08,0.37
2662.48,2,HCAP,,,15.76,4.63
2662.48,2,HCAP,,,21.45,1.75
2662.48,2,HCAP,77.0,Davidsson Alexander,23.46,3.29
2662.48,2,HCAP,,,19.71,1.09
2662.48,2,LHC,,,26.77,0.5
2662.48,2,HCAP,,,17.76,3.99
2662.48,2,HCAP,,,7.93,10.46
2662.48,2,HCAP,,,11.21,8.6
2662.58,2,LHC,,,22.02,15.34
2662.58,2,HCAP,,,21.7,1.41
2662.58,2,LHC,,,21.14,0.15
2662.58,2,HCAP,,,18.29,3.45
2662.58,2,LHC,,,26.72,0.55
2662.58,2,HCAP,,,16.19,4.27
2662.58,2,HCAP,,,11.48,8.25
2662.58,2,HCAP,,,7.81,10.61
2662.58,2,HCAP,77.0,Davidsson Alexander,23.73,3.28
2662.68,2,LHC,,,22.4,14.58
2662.68,2,LHC,,,21.08,0.14
2662.68,2,HCAP,,,7.19,11.39
2662.68,2,HCAP,,,16.18,4.5
2662.68,2,HCAP,,,21.71,1.43
2662.68,2,HCAP,,,11.42,8.34
2662.68,2,HCAP,,,18.49,3.38
2662.78,2,LHC,,,22.65,14.13
2662.78,2,HCAP,,,6.97,11.62
2662.78,2,HCAP,,,21.92,1.15
2662.78,2,HCAP,,,11.39,8.37
2662.78,2,HCAP,,,18.71,3.31
2662.78,2,LHC,,,21.05,0.04
2662.78,2,HCAP,,,16.65,3.89
2662.78,2,HCAP,77.0,Davidsson Alexander,24.4,3.1
2662.88,2,LHC,,,22.98,13.4
2662.88,2,HCAP,,,6.82,11.81
2662.88,2,HCAP,,,18.99,3.09
2662.88,2,HCAP,,,21.95,1.28
2662.88,2,HCAP,77.0,Davidsson Alexander,24.56,3.28
2662.88,2,HCAP,,,11.41,8.34
2662.88,2,HCAP,,,16.49,4.38
2662.98,2,LHC,,,23.24,13.11
2662.98,2,HCAP,,,16.64,4.4
2662.98,2,HCAP,,,6.79,11.8
2662.98,2,HCAP,77.0,Davidsson Alexander,24.94,3.12
2662.98,2,HCAP,,,19.21,3.04
2662.98,2,LHC,,,20.72,0.48
2662.98,2,HCAP,,,22.17,1.07
2662.98,2,HCAP,,,11.45,8.29
2663.08,2,LHC,,,23.75,11.99
2663.08,2,HCAP,,,16.83,4.31
2663.08,2,HCAP,,,6.78,11.79
2663.08,2,HCAP,,,11.47,8.27
2663.08,2,HCAP,,,19.45,2.84
2663.18,2,LHC,,,23.84,12.22
2663.18,2,HCAP,,,17.13,3.99
2663.18,2,HCAP,,,6.33,12.44
2663.18,2,HCAP,,,22.32,1.16
2663.18,2,HCAP,77.0,Davidsson Alexander,25.72,2.39
2663.18,2,HCAP,,,11.45,8.3
2663.18,2,LHC,,,20.81,-0.08
2663.18,2,HCAP,,,20.14,1.77
2663.28,2,LHC,,,24.33,11.1
2663.28,2,HCAP,,,22.35,1.22
2663.28,2,HCAP,,,19.66,3.04
2663.28,2,HCAP,,,18.86,3.34
2663.28,2,HCAP,,,6.24,12.6
2663.28,2,HCAP,,,17.34,3.85
2663.38,2,LHC,,,24.48,11.27
2663.38,2,HCAP,,,17.39,3.98
2663.38,2,HCAP,,,6.28,12.61
2663.38,2,HCAP,,,22.43,1.24
2663.38,2,HCAP,,,19.77,3.1
2663.38,2,HCAP,77.0,Davidsson Alexander,26.14,2.93
2663.38,2,HCAP,,,18.99,3.28
2663.48,2,LHC,,,24.7,11.03
2663.48,2,HCAP,,,19.87,3.09
2663.48,2,HCAP,,,19.09,3.39
2663.48,2,HCAP,,,17.8,3.47
2663.48,2,HCAP,,,6.19,12.82
2663.48,2,LHC,,,26.58,0.44
2663.48,2,HCAP,,,11.49,8.26
2663.48,2,HCAP,,,22.45,1.31
2663.58,2,LHC,,,24.93,10.57
2663.58,2,HCAP,,,5.9,13.09
2663.58,2,HCAP,,,19.88,3.1
2663.58,2,HCAP,,,17.6,3.96
2663.58,2,HCAP,,,19.3,3.13
2663.58,2,HCAP,,,22.5,1.3
2663.58,2,LHC,,,26.38,0.57
2663.58,2,LHC,,,20.19,0.31
2663.68,2,LHC,,,25.29,9.9
2663.68,2,HCAP,,,19.94,3.12
2663.68,2,HCAP,,,19.46,3.11
2663.68,2,LHC,,,20.12,0.3
2663.68,2,HCAP,,,22.51,1.36
2663.68,2,HCAP,,,6.2,12.85
2663.68,2,HCAP,,,17.93,3.6
2663.68,2,LHC,,,26.19,0.63
2663.78,2,LHC,,,25.39,10.1
2663.78,2,HCAP,,,6.09,13.07
2663.78,2,HCAP,,,19.56,3.15
2663.78,2,HCAP,,,19.82,3.43
2663.78,2,HCAP,,,17.63,4.42
2663.78,2,HCAP,,,22.54,1.47
2663.78,2,LHC,,,20.02,0.3
2663.88,2,LHC,,,25.58,10.03
2663.88,2,HCAP,,,6.4,12.79
2663.88,2,HCAP,,,22.56,1.68
2663.88,2,HCAP,,,19.62,3.33
2663.88,2,HCAP,,,19.83,3.51
2663.88,2,LHC,,,25.96,0.57
2663.98,2,LHC,,,25.92,9.07
2663.98,2,HCAP,,,6.39,13.03
2663.98,2,HCAP,,,19.68,3.73
2663.98,2,HCAP,,,22.58,1.77
2663.98,2,HCAP,77.0,Davidsson Alexander,27.78,3.24
2663.98,2,HCAP,,,18.11,4.1
2664.08,2,LHC,,,26.13,8.64
2664.08,2,HCAP,,,6.53,13.0
2664.08,2,HCAP,,,19.59,3.98
2664.08,2,HCAP,,,22.63,1.84
2664.08,2,LHC,,,19.71,0.44
2664.08,2,HCAP,77.0,Davidsson Alexander,28.14,3.14
2664.18,2,LHC,,,26.38,8.52
2664.18,2,HCAP,,,6.7,12.98
2664.18,2,HCAP,,,19.55,4.01
2664.18,2,HCAP,,,22.69,1.93
2664.18,2,HCAP,,,18.62,3.75
2664.18,2,HCAP,,,11.71,7.93
2664.18,2,HCAP,77.0,Davidsson Alexander,28.42,3.04
2664.18,2,LHC,,,19.39,0.94
2664.28,2,LHC,,,26.58,7.98
2664.28,2,LHC,,,24.23,2.48
2664.28,2,HCAP,,,19.43,4.15
2664.28,2,HCAP,,,22.8,1.92
2664.28,2,LHC,,,19.43,0.71
2664.28,2,HCAP,,,20.45,2.87
2664.28,2,HCAP,,,8.99,9.79
2664.28,2,HCAP,,,19.04,3.27
2664.38,2,LHC,,,26.74,7.58
2664.38,2,LHC,,,24.04,2.59
2664.38,2,HCAP,,,19.28,4.28
2664.38,2,HCAP,,,7.62,11.94
2664.38,2,HCAP,,,18.89,3.86
2664.38,2,LHC,,,23.05,-0.29
2664.38,2,HCAP,,,20.67,2.7
2664.38,2,HCAP,,,22.93,1.91
2664.38,2,LHC,,,19.38,0.71
2664.48,2,HCAP,,,7.41,12.38
2664.48,2,LHC,,,26.89,7.33
2664.48,2,LHC,,,23.84,2.68
2664.48,2,HCAP,,,19.03,4.54
2664.48,2,HCAP,,,22.99,2.06
2664.48,2,LHC,,,19.18,0.9
2664.48,2,HCAP,,,20.83,2.69
2664.48,2,LHC,,,23.13,-0.11
2664.48,2,HCAP,,,18.84,4.3
2664.58,2,HCAP,,,7.56,12.34
2664.58,2,LHC,,,23.68,2.73
2664.58,2,HCAP,,,18.75,4.73
2664.58,2,LHC,,,27.1,6.88
2664.58,2,HCAP,,,23.14,1.99
2664.58,2,LHC,,,19.11,0.88
2664.58,2,HCAP,,,11.68,7.91
2664.58,2,HCAP,,,21.07,2.65
2664.68,2,LHC,,,27.24,6.65
2664.68,2,HCAP,,,7.61,12.37
2664.68,2,LHC,,,23.57,2.69
2664.68,2,LHC,,,19.0,0.96
2664.68,2,HCAP,,,19.41,3.77
2664.68,2,HCAP,,,23.25,2.01
2664.68,2,HCAP,,,21.41,2.14
2664.68,2,LHC,,,26.18,-1.18
2664.78,2,LHC,,,24.28,2.01
2664.78,2,HCAP,,,8.03,11.94
2664.78,2,LHC,,,27.38,6.55
2664.78,2,HCAP,,,23.33,2.09
2664.78,2,LHC,,,18.82,1.13
2664.78,2,LHC,,,23.45,2.78
2664.78,2,LHC,,,26.21,-1.12
2664.78,2,HCAP,,,21.63,1.93
2664.78,2,HCAP,,,19.76,3.48
2664.78,2,HCAP,,,19.65,3.58
2664.88,2,HCAP,,,18.15,5.18
2664.88,2,LHC,,,27.59,5.96
2664.88,2,HCAP,,,8.07,12.04
2664.88,2,LHC,,,18.82,1.07
2664.88,2,LHC,,,23.17,3.08
2664.88,2,LHC,,,24.19,1.93
2664.88,2,HCAP,,,19.99,3.29
2664.88,2,LHC,,,26.27,-1.2
2664.88,2,HCAP,,,11.71,7.82
2664.98,2,HCAP,,,17.79,5.53
2664.98,2,LHC,,,23.11,3.15
2664.98,2,HCAP,,,8.13,12.13
2664.98,2,LHC,,,24.02,2.05
2664.98,2,LHC,,,27.65,6.42
2664.98,2,HCAP,,,20.24,3.05
2664.98,2,LHC,,,26.38,-1.41
2664.98,2,HCAP,,,11.6,7.97
2664.98,2,HCAP,,,13.32,6.46
2664.98,2,HCAP,,,21.94,1.99
2665.08,2,HCAP,,,17.54,5.67
2665.08,2,HCAP,,,7.82,12.81
2665.08,2,HCAP,,,22.16,1.91
2665.08,2,HCAP,,,13.26,6.67
2665.08,2,HCAP,,,11.58,8.01
2665.08,2,LHC,,,18.61,1.25
2665.08,2,LHC,,,23.84,2.2
2665.08,2,LHC,,,26.36,-1.28
2665.08,2,LHC,,,27.53,8.03
2665.08,2,LHC,,,27.38,8.15
2665.08,2,LHC,,,23.03,3.24
2665.08,2,HCAP,,,20.34,3.22
2665.18,2,HCAP,,,17.35,5.64
2665.18,2,HCAP,,,7.77,13.04
2665.18,2,LHC,,,27.27,8.59
2665.18,2,HCAP,,,13.35,6.6
2665.18,2,LHC,,,22.71,3.65
2665.18,2,LHC,,,18.52,1.32
2665.18,2,HCAP,,,11.66,7.87
2665.18,2,HCAP,,,22.26,1.95
2665.18,2,LHC,,,23.57,2.66
2665.18,2,HCAP,,,20.45,3.31
2665.18,2,LHC,,,26.46,-1.59
2665.28,2,LHC,,,27.05,9.11
2665.28,2,HCAP,,,17.14,5.71
2665.28,2,HCAP,,,7.86,13.05
2665.28,2,HCAP,,,13.35,6.71
2665.28,2,LHC,,,18.39,1.43
2665.28,2,HCAP,,,20.67,3.22
2665.28,2,HCAP,,,11.62,7.91
2665.28,2,HCAP,,,22.42,1.97
2665.28,2,HCAP,,,24.07,1.86
2665.28,2,LHC,,,26.51,-1.7
2665.28,2,LHC,,,22.56,3.78
2665.38,2,LHC,,,26.62,9.9
2665.38,2,HCAP,,,16.9,5.87
2665.38,2,HCAP,,,8.07,12.94
2665.38,2,HCAP,,,13.23,6.95
2665.38,2,HCAP,,,20.92,3.04
2665.38,2,LHC,,,18.26,1.57
2665.38,2,HCAP,,,24.34,1.63
2665.38,2,LHC,,,22.49,3.72
2665.38,2,HCAP,,,11.73,7.77
2665.38,2,LHC,,,23.19,2.89
2665.48,2,LHC,,,26.32,10.11
2665.48,2,HCAP,,,8.24,12.93
2665.48,2,HCAP,,,16.73,5.96
2665.48,2,HCAP,,,13.06,7.29
2665.48,2,HCAP,,,21.07,3.13
2665.48,2,HCAP,,,24.44,1.51
2665.48,2,LHC,,,18.13,1.73
2665.48,2,LHC,,,23.07,2.99
2665.48,2,LHC,,,22.12,4.28
2665.58,2,LHC,,,25.88,10.68
2665.58,2,HCAP,,,8.9,12.31
2665.58,2,HCAP,,,16.81,5.68
2665.58,2,LHC,,,18.16,1.7
2665.58,2,HCAP,,,13.1,7.48
2665.58,2,HCAP,,,24.6,1.49
2665.58,2,LHC,,,21.97,4.46
2665.58,2,HCAP,,,21.38,2.93
2665.58,2,LHC,,,22.8,3.47
2665.68,2,LHC,,,25.57,10.96
2665.68,2,HCAP,,,13.01,7.73
2665.68,2,LHC,,,18.03,1.86
2665.68,2,HCAP,,,16.68,5.63
2665.68,2,HCAP,,,24.74,1.46
2665.68,2,HCAP,,,9.13,12.14
2665.68,2,LHC,,,27.09,10.83
2665.68,2,HCAP,,,21.58,2.88
2665.68,2,LHC,,,21.78,4.76
2665.78,2,LHC,,,25.21,11.13
2665.78,2,LHC,,,17.85,2.11
2665.78,2,HCAP,,,12.9,8.03
2665.78,2,HCAP,,,9.48,11.94
2665.78,2,HCAP,,,16.61,5.49
2665.78,2,LHC,,,26.84,11.13
2665.78,2,LHC,,,21.52,5.07
2665.78,2,HCAP,,,24.86,1.36
2665.78,2,HCAP,,,11.67,7.95
2665.78,2,HCAP,,,21.72,2.92
2665.88,2,LHC,,,24.87,11.27
2665.88,2,HCAP,,,12.87,8.2
2665.88,2,HCAP,,,9.98,11.43
2665.88,2,LHC,,,26.56,11.26
2665.88,2,HCAP,,,11.62,8.02
2665.88,2,LHC,,,17.81,2.11
2665.88,2,LHC,,,21.52,4.85
2665.88,2,LHC,,,22.41,3.47
2665.88,2,HCAP,,,25.01,1.31
2665.88,2,HCAP,,,16.21,5.86
2665.88,2,HCAP,,,21.99,2.68
2665.98,2,LHC,,,24.77,10.51
2665.98,2,HCAP,,,12.93,8.32
2665.98,2,LHC,,,26.1,11.21
2665.98,2,HCAP,,,16.08,5.8
2665.98,2,HCAP,,,10.03,11.6
2665.98,2,LHC,,,17.65,2.32
2665.98,2,LHC,,,21.26,5.12
2665.98,2,HCAP,,,25.09,1.32
2665.98,2,LHC,,,22.08,3.98
2665.98,2,HCAP,,,11.79,7.79
2666.08,2,LHC,,,24.38,10.88
2666.08,2,HCAP,,,12.93,8.53
2666.08,2,HCAP,,,10.31,11.41
2666.08,2,LHC,,,25.79,10.78
2666.08,2,HCAP,,,15.9,5.81
2666.08,2,LHC,,,21.02,5.26
2666.08,2,HCAP,,,25.32,1.08
2666.08,2,LHC,,,22.08,3.64
2666.08,2,LHC,,,16.39,4.47
2666.18,2,HCAP,,,10.38,11.5
2666.18,2,LHC,,,23.97,11.14
2666.18,2,HCAP,,,13.23,8.29
2666.18,2,LHC,,,25.39,10.97
2666.18,2,LHC,,,20.7,5.66
2666.18,2,HCAP,,,25.4,1.14
2666.18,2,LHC,,,15.6,5.95
2666.18,2,HCAP,,,15.69,5.91
2666.28,2,LHC,,,23.41,12.04
2666.28,2,HCAP,,,10.58,11.34
2666.28,2,LHC,,,25.13,10.57
2666.28,2,LHC,,,15.47,6.0
2666.28,2,HCAP,,,13.29,8.44
2666.28,2,LHC,,,20.62,5.48
2666.28,2,LHC,,,21.71,3.98
2666.28,2,HCAP,,,22.8,2.51
2666.28,2,HCAP,,,28.78,1.17
2666.28,2,HCAP,,,25.44,1.25
2666.38,2,LHC,,,23.07,12.28
2666.38,2,HCAP,,,10.79,11.28
2666.38,2,LHC,,,20.31,5.93
2666.38,2,HCAP,,,13.44,8.42
2666.38,2,LHC,,,21.5,4.22
2666.38,2,LHC,,,24.8,10.3
2666.38,2,HCAP,,,25.28,2.4
2666.38,2,HCAP,,,23.16,2.26
2666.38,2,HCAP,,,28.73,1.24
2666.38,2,LHC,,,15.47,5.84
2666.48,2,LHC,,,22.74,12.41
2666.48,2,LHC,,,17.28,2.69
2666.48,2,HCAP,,,10.89,11.4
2666.48,2,LHC,,,21.36,4.27
2666.48,2,LHC,,,20.06,6.2
2666.48,2,LHC,,,24.45,10.09
2666.48,2,HCAP,,,25.15,2.34
2666.48,2,HCAP,,,28.65,1.32
2666.48,2,HCAP,,,23.32,2.14
2666.48,2,HCAP,,,14.89,6.45
2666.58,2,HCAP,,,10.47,11.82
2666.58,2,LHC,,,18.94,7.01
2666.58,2,LHC,,,21.93,12.96
2666.58,2,LHC,,,20.23,5.1
2666.58,2,LHC,,,24.13,3.48
2666.58,2,LHC,,,23.56,10.93
2666.58,2,HCAP,,,28.38,1.87
2666.58,2,LHC,,,15.9,4.14
2666.58,2,HCAP,,,12.94,8.86
2666.58,2,HCAP,,,22.74,2.54
2666.68,2,HCAP,,,10.71,11.67
2666.68,2,LHC,,,18.7,7.37
2666.68,2,HCAP,,,28.31,1.94
2666.68,2,HCAP,,,22.94,2.57
2666.68,2,LHC,,,20.11,5.05
2666.68,2,LHC,,,21.41,13.89
2666.68,2,LHC,,,23.97,3.25
2666.68,2,LHC,,,23.39,10.14
2666.68,2,HCAP,,,13.61,7.28
2666.68,2,LHC,,,15.72,4.48
2666.78,2,HCAP,,,10.75,11.82
2666.78,2,HCAP,,,23.15,2.53
2666.78,2,LHC,,,22.99,10.21
2666.78,2,HCAP,,,23.74,3.42
2666.78,2,LHC,,,20.65,15.11
2666.78,2,HCAP,,,28.29,1.87
2666.78,2,LHC,,,18.59,7.43
2666.78,2,LHC,,,19.99,5.14
2666.78,2,HCAP,,,13.04,9.24
2666.88,2,LHC,,,20.19,15.47
2666.88,2,HCAP,,,10.86,11.89
2666.88,2,HCAP,,,13.02,7.78
2666.88,2,HCAP,,,28.21,2.0
2666.88,2,LHC,,,15.9,4.01
2666.88,2,HCAP,,,23.48,3.66
2666.88,2,HCAP,,,23.29,2.72
2666.88,2,LHC,,,18.22,8.03
2666.88,2,LHC,,,19.64,5.71
2666.88,2,LHC,,,22.72,9.86
2666.98,2,LHC,,,19.65,16.29
2666.98,2,HCAP,,,11.19,11.61
2666.98,2,HCAP,,,28.13,2.02
2666.98,2,LHC,,,18.23,7.82
2666.98,2,HCAP,,,13.52,8.99
2666.98,2,HCAP,,,12.77,7.96
2666.98,2,LHC,,,15.76,4.21
2666.98,2,HCAP,,,23.31,3.58
2666.98,2,LHC,,,19.68,5.39
2666.98,2,HCAP,,,11.13,8.63
2666.98,2,HCAP,,,25.77,1.16
2667.08,2,LHC,,,19.15,16.84
2667.08,2,HCAP,,,28.01,2.31
2667.08,2,HCAP,,,12.68,7.89
2667.08,2,HCAP,,,22.99,4.02
2667.08,2,HCAP,,,11.54,11.35
2667.08,2,LHC,,,17.8,8.54
2667.08,2,LHC,,,21.95,10.21
2667.08,2,LHC,,,19.65,5.14
2667.08,2,HCAP,,,11.17,8.59
2667.08,2,HCAP,,,26.1,1.05
2667.18,2,LHC,,,18.65,17.15
2667.18,2,HCAP,,,13.36,9.78
2667.18,2,HCAP,,,12.38,8.13
2667.18,2,LHC,,,21.53,10.26
2667.18,2,HCAP,,,27.94,2.44
2667.18,2,LHC,,,17.63,8.73
2667.18,2,LHC,,,19.49,5.33
2667.18,2,HCAP,,,26.1,1.3
2667.18,2,HCAP,,,11.17,8.59
2667.18,2,HCAP,,,11.88,11.03
2667.18,2,LHC,,,15.78,4.15
2667.28,2,HCAP,,,12.02,8.48
2667.28,2,LHC,,,18.14,17.4
2667.28,2,HCAP,,,13.34,10.06
2667.28,2,LHC,,,15.49,4.6
2667.28,2,HCAP,,,12.0,11.25
2667.28,2,LHC,,,17.38,9.15
2667.28,2,LHC,,,19.36,5.42
2667.28,2,HCAP,,,27.94,2.15
2667.28,2,HCAP,,,26.27,1.53
2667.28,2,LHC,,,24.33,2.09
2667.38,2,HCAP,,,13.55,9.99
2667.38,2,HCAP,,,12.24,11.13
2667.38,2,LHC,,,17.09,9.5
2667.38,2,HCAP,,,11.79,8.65
2667.38,2,LHC,,,17.72,17.33
2667.38,2,LHC,,,20.86,10.23
2667.38,2,HCAP,,,24.51,2.39
2667.38,2,HCAP,,,26.46,1.52
2667.38,2,LHC,,,19.14,5.61
2667.38,2,LHC,,,15.08,5.25
2667.38,2,HCAP,,,27.74,2.3
